code	speaker	gender	stim	rep	sent	metre_ID	stim_metre	ana_text	nuc_pre_text	ana_has_word_end	nuc_is_new_word	tot_syls	ana_syls	tot_feet	cur_foot	foot_syls	wrd_end_syl	acc_phon	phr_phon	init_phon	fin_phon	v_text	phr_end_t	ana_end_t	foot_start_t	foot_end_t	stress_end_t	wrd_fin_syl_start_t	wrd_end_t	v_onset_t	v_offset_t	s_t	e_t	l_t	h_t	l_syl_start_t	l_syl_end_t	h_syl_start_t	h_syl_end_t	v_grand_mean_t	l_grand_mean_t	h_grand_mean_t	s_grand_mean_t	e_grand_mean_t	v_syl	l_syl	h_syl	l_syl_ratio	h_syl_ratio	s_f0	e_f0	v_onset_f0	l_f0	h_f0	lh_slope	lh_slope_z	lh_mean_f0	lh_med_f0	utt_mean_f0	utt_slope	utt_slope_z	spkr_f0_mean	spkr_f0_SD	spkr_f0_min	spkr_f0_med	location
F16_MYN2_4	F16	F	MYN2	4	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	1	3	1	(*)	% (*) L*H %	%	%	V	1077	173	173	528	375	173	375	232	294	37	1002	270	450	173	375	375	475	202	235	404	38	844	3	3	4	0.48	0.75	91.77	96.12	91.25	90.85	91.21	1.654	1.001	90.79	90.73	91.49	2.651	1.605	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN2_4	F16	F	MYN2	4	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	2	2	2	L*H	% (*) L*H %	%	%	V	1077	173	528	1077	803	803	1077	594	745	37	1002	712	959	528	803	803	1077	538	643	818	38	844	6	6	7	0.67	0.57	91.77	96.12	90.79	88.55	96.42	39.736	24.053	92.08	91.36	91.49	2.651	1.605	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN2_5	F16	F	MYN2	5	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	1	3	1	(*)	% (*) L*H %	%	%	V	984	194	194	525	380	194	380	245	306	29	953	298	451	194	380	380	480	198	250	400	17	860	3	3	4	0.56	0.71	93.44	94.69	91.81	91.17	91.50	2.75	1.665	91.14	91.08	91.20	-0.502	-0.304	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN2_5	F16	F	MYN2	5	Do you LIVE in the VALLey	232	MYN2_232	?	?	?	?	7	2	2	2	2	2	L*H	% (*) L*H %	%	%	V	984	194	525	984	809	809	984	595	747	29	953	720	931	525	809	809	984	540	647	839	17	860	6	6	7	0.69	0.70	93.44	94.69	91.05	88.85	94.88	35.406	21.432	91.01	90.56	91.20	-0.502	-0.304	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_1	F16	F	MYN3	1	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* L*H %	%	%	V	1354	233	233	608	462	462	559	339	412	51	1112	363	516	233	462	462	559	318	336	458	47	989	3	3	4	0.57	0.56	91.10	94.19	91.54	91.83	92.72	5.521	3.342	92.37	92.39	91.56	0.817	0.494	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_1	F16	F	MYN3	1	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	L*H	% >H* L*H %	%	%	V	1354	233	608	1354	862	920	1354	682	810	51	1112	790	1098	608	862	920	1354	608	700	978	47	989	6	6	8	0.72	0.41	91.10	94.19	91.23	89.90	94.03	14.637	8.86	91.63	91.69	91.56	0.817	0.494	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_2	F16	F	MYN3	2	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* L*H %	%	%	V	1312	240	240	606	468	468	553	354	397	47	1120	377	516	240	468	468	553	324	342	459	47	1017	3	3	4	0.60	0.56	91.60	92.06	90.68	90.61	92.12	12.451	7.537	91.38	91.39	91.10	0.694	0.42	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_2	F16	F	MYN3	2	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	L*H	% >H* L*H %	%	%	V	1312	240	606	1312	853	914	1312	671	810	47	1120	792	1083	606	853	914	1312	601	708	983	47	1017	6	6	8	0.75	0.42	91.60	92.06	90.88	88.92	93.09	16.844	10.196	91.32	91.65	91.10	0.694	0.42	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_3	F16	F	MYN3	3	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* L*H %	%	%	V	1366	274	274	645	493	493	600	355	436	77	1107	399	549	274	493	493	600	302	337	456	64	974	3	3	4	0.57	0.52	91.28	93.52	90.87	91.12	92.36	10.345	6.262	91.73	91.74	91.52	2.037	1.233	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_3	F16	F	MYN3	3	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	L*H	% >H* L*H %	%	%	V	1366	274	645	1366	882	934	1366	696	808	77	1107	801	1030	645	882	934	1366	591	687	909	64	974	6	6	8	0.66	0.22	91.28	93.52	91.43	89.65	93.78	21.432	12.974	91.74	91.86	91.52	2.037	1.233	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_4	F16	F	MYN3	4	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* L*H %	%	%	V	1307	252	252	572	449	449	532	318	386	51	1086	364	516	252	449	449	532	296	336	480	49	1008	3	3	4	0.57	0.81	93.22	93.37	91.85	91.13	92.71	12.181	7.373	92.04	92.10	92.08	1.083	0.656	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_4	F16	F	MYN3	4	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	L*H	% >H* L*H %	%	%	V	1307	252	572	1307	816	871	1307	630	755	51	1086	726	1038	572	816	871	1307	596	682	968	49	1008	6	6	8	0.63	0.38	93.22	93.37	91.52	89.91	94.87	19.012	11.509	92.17	92.02	92.08	1.083	0.656	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_5	F16	F	MYN3	5	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	1	3	2	>H*	% >H* L*H %	%	%	V	1316	245	245	597	451	451	558	337	412	46	1119	390	542	245	451	451	558	315	359	484	43	1025	3	3	4	0.70	0.85	91.97	92.07	90.69	90.38	92.75	17.795	10.772	91.69	91.78	91.41	1.847	1.118	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F16_MYN3_5	F16	F	MYN3	5	Have you HIDDen the VALuables	233	MYN3_233	?	?	?	?	8	2	2	2	3	3	L*H	% >H* L*H %	%	%	V	1316	245	597	1316	839	889	1316	667	783	46	1119	753	1063	597	839	889	1316	607	685	977	43	1025	6	6	8	0.64	0.41	91.97	92.07	91.52	89.37	93.80	16.993	10.287	91.80	91.91	91.41	1.847	1.118	90.869	1.652	84.811	90.819	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F16/sentence_modes/
F17_MDC1_1	F17	F	MDC1	1	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1206	81	81	606	359	359	539	161	291	16	1021	283	438	81	359	359	539	145	252	381	15	907	2	2	3	0.73	0.44	89.31	92.27	90.65	89.52	90.75	11.842	4.771	89.92	89.79	89.73	0.138	0.056	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_1	F17	F	MDC1	1	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1206	81	606	1206	936	936	1206	667	818	16	1021	784	989	606	936	936	1206	577	686	877	15	907	5	5	6	0.54	0.20	89.31	92.27	88.89	88.18	92.03	23.871	9.618	89.75	89.60	89.73	0.138	0.056	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_4b	F17	F	MDC1	4b	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) L*H %	%	%	V	1070	68	68	570	314	314	492	137	265	10	1004	216	347	68	314	314	492	143	222	345	11	1000	2	2	3	0.60	0.19	87.91	92.34	90.28	89.00	89.65	3.964	1.597	89.15	89.08	89.03	0.288	0.116	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_4b	F17	F	MDC1	4b	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% (*) L*H %	%	%	V	1070	68	570	1070	867	867	1070	635	812	10	1004	726	987	570	867	867	1070	588	681	979	11	1000	5	5	6	0.53	0.59	87.91	92.34	88.66	87.39	92.59	19.667	7.924	89.07	88.52	89.03	0.288	0.116	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_5	F17	F	MDC1	5	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) L*H %	%	%	V	1189	73	73	588	336	336	514	165	283	20	1021	219	388	73	336	336	514	160	210	360	21	925	2	2	3	0.56	0.29	86.85	92.37	89.69	89.61	90.03	1.913	0.771	89.67	89.62	89.44	1.523	0.614	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_5	F17	F	MDC1	5	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% (*) L*H %	%	%	V	1189	73	588	1189	916	916	1189	649	826	20	1021	749	993	588	916	916	1189	578	671	899	21	925	5	5	6	0.49	0.28	86.85	92.37	89.05	87.47	92.89	25.258	10.177	89.74	89.47	89.44	1.523	0.614	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_6	F17	F	MDC1	6	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) L*H %	%	%	V	1112	63	63	533	313	313	432	126	254	0	961	171	343	63	313	313	432	136	180	355	0	931	2	2	3	0.43	0.25	92.09	92.77	90.54	90.46	91.19	3.141	1.266	90.63	90.57	89.91	-0.813	-0.328	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_6	F17	F	MDC1	6	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% (*) L*H %	%	%	V	1112	63	533	1112	858	858	1112	589	759	0	961	695	946	533	858	858	1112	574	673	915	0	931	5	5	6	0.50	0.35	92.09	92.77	88.86	87.77	92.73	23.572	9.497	89.76	89.54	89.91	-0.813	-0.328	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_7	F17	F	MDC1	7	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H L*H %	%	%	V	1160	80	80	556	311	311	501	154	257	8	1011	230	364	80	311	311	501	153	233	358	7	941	2	2	3	0.65	0.28	88.34	93.42	89.49	88.56	89.55	7.977	3.214	89.02	89.00	89.24	1.666	0.671	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC1_7	F17	F	MDC1	7	i VALued the VASes	132	MDC1_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	1160	80	556	1160	892	892	1160	633	775	8	1011	719	990	556	892	892	1160	591	669	920	7	941	5	5	6	0.49	0.37	88.34	93.42	88.55	87.47	93.75	25.846	10.413	89.50	89.07	89.24	1.666	0.671	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_2	F17	F	MDC2	2	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	L*H	% L*H L*H %	%	%	V	917	91	91	499	290	91	290	164	228	33	874	198	302	91	290	290	428	138	168	259	26	757	2	2	3	0.54	0.09	89.51	92.83	89.34	89.19	90.63	15.295	6.162	89.85	89.72	89.67	1.66	0.669	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_2	F17	F	MDC2	2	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% L*H L*H %	%	%	V	917	91	499	917	751	751	917	553	691	33	874	639	838	499	751	751	917	454	537	724	26	757	5	5	6	0.56	0.52	89.51	92.83	88.92	87.39	93.30	35.272	14.211	90.13	89.95	89.67	1.66	0.669	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_3	F17	F	MDC2	3	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	(*)	% (*) L*H %	%	%	V	874	69	69	446	262	69	262	140	200	2	824	173	267	69	262	262	385	138	168	254	2	753	2	2	3	0.54	0.04	90.13	92.19	89.03	88.57	89.10	8.117	3.27	88.65	88.57	89.07	1.612	0.65	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_3	F17	F	MDC2	3	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% (*) L*H %	%	%	V	874	69	446	874	698	698	874	503	648	2	824	611	795	446	698	698	874	457	561	728	2	753	5	5	6	0.65	0.55	90.13	92.19	88.78	87.42	92.37	32.104	12.935	89.57	89.37	89.07	1.612	0.65	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_5	F17	F	MDC2	5	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	(*)	% (*) L*H %	%	%	V	872	66	66	434	271	66	271	136	200	30	828	195	284	66	271	271	387	133	184	261	33	761	2	2	3	0.63	0.11	87.61	91.67	89.20	88.61	89.04	7.085	2.854	88.86	88.88	88.64	1.415	0.57	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_5	F17	F	MDC2	5	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% (*) L*H %	%	%	V	872	66	434	872	682	682	872	503	630	30	828	587	807	434	682	682	872	470	552	744	33	761	5	5	6	0.62	0.66	87.61	91.67	88.08	86.82	91.80	23.898	9.628	88.79	88.47	88.64	1.415	0.57	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_6	F17	F	MDC2	6	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	1	3	1	(*)	% (*) L*H %	%	%	V	858	55	55	475	263	55	263	147	212	11	834	179	268	55	263	263	406	151	179	253	15	769	2	2	3	0.60	0.03	89.23	91.68	88.86	89.00	89.97	11.437	4.608	89.29	89.11	89.18	0.691	0.279	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC2_6	F17	F	MDC2	6	i LIVE in the VALLey	132	MDC2_132	?	?	?	?	6	1	2	2	2	2	L*H	% (*) L*H %	%	%	V	858	55	475	858	726	726	858	529	665	11	834	636	814	475	726	726	858	454	558	746	15	769	5	5	6	0.64	0.67	89.23	91.68	88.94	87.29	91.73	30.399	12.248	89.32	89.12	89.18	0.691	0.279	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_1	F17	F	MDC3	1	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	H*	% H* L*H %	%	%	V	1270	131	131	493	324	324	436	196	256	0	1014	475	208	436	493	131	324	195	445	206	0	921	2	4	2	0.68	0.40	91.87	93.19	92.70	90.85	92.77	-6.46	-2.603	91.77	91.93	90.86	-1.08	-0.435	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_1	F17	F	MDC3	1	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% H* L*H %	%	%	V	1270	131	493	1270	746	817	1270	575	677	0	1014	646	992	493	746	817	1270	537	602	903	0	921	5	5	7	0.60	0.39	91.87	93.19	89.28	87.57	93.23	17.216	6.936	90.32	90.31	90.86	-1.08	-0.435	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_2	F17	F	MDC3	2	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	>H*	% >H* L*H %	%	%	V	1287	216	216	608	418	418	544	269	327	39	1151	292	440	216	418	418	544	182	202	326	25	988	2	2	3	0.38	0.17	89.10	93.25	89.78	89.76	90.69	7.822	3.152	90.22	90.20	89.99	1.899	0.765	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_2	F17	F	MDC3	2	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% >H* L*H %	%	%	V	1287	216	608	1287	852	935	1287	672	796	39	1151	767	1121	608	852	935	1287	523	613	956	25	988	5	5	7	0.65	0.53	89.10	93.25	88.64	87.55	93.62	18.047	7.271	90.56	90.83	89.99	1.899	0.765	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_3	F17	F	MDC3	3	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	H*	% H* L*H %	%	%	V	1326	173	173	542	349	349	482	226	274	23	1090	524	279	482	542	173	349	189	446	241	18	939	2	4	2	0.70	0.60	90.55	94.81	91.22	90.25	91.46	-5.477	-2.207	90.89	90.58	90.96	2.261	0.911	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_3	F17	F	MDC3	3	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% H* L*H %	%	%	V	1326	173	542	1326	787	869	1326	609	731	23	1090	670	1066	542	787	869	1326	525	583	920	18	939	5	5	7	0.52	0.43	90.55	94.81	89.59	88.74	94.88	16.734	6.742	91.51	91.52	90.96	2.261	0.911	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_5	F17	F	MDC3	5	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	(*)	% (*) L*H %	%	%	V	1329	148	148	495	316	316	438	196	247	34	1052	234	329	148	316	316	438	186	225	320	31	911	2	2	3	0.51	0.11	90.53	93.25	90.91	90.56	91.20	7.239	2.917	90.91	90.91	90.84	1.94	0.782	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_5	F17	F	MDC3	5	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% (*) L*H %	%	%	V	1329	148	495	1329	760	862	1329	563	700	34	1052	625	1028	495	760	862	1329	521	575	892	31	911	5	5	7	0.49	0.36	90.53	93.25	89.88	89.16	93.58	12.18	4.907	91.22	91.41	90.84	1.94	0.782	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_6	F17	F	MDC3	6	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	1	3	2	(*)	% (*) L*H %	%	%	V	1321	208	208	577	384	384	504	254	305	18	1083	559	245	504	577	208	384	182	449	173	12	919	2	4	2	0.75	0.21	90.38	93.56	89.54	88.89	89.54	-1.655	-0.667	89.29	89.34	89.75	2.138	0.861	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDC3_6	F17	F	MDC3	6	I've HIDDen the VALuables	133	MDC3_133	?	?	?	?	7	1	2	2	3	3	L*H	% (*) L*H %	%	%	V	1321	208	577	1321	826	905	1321	630	749	18	1083	728	1067	577	826	905	1321	511	602	904	12	919	5	5	7	0.61	0.39	90.38	93.56	88.71	88.15	93.60	15.732	6.338	90.65	90.67	89.75	2.138	0.861	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_1	F17	F	MDQ1	1	you VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) ^[L*H] %	%	%	V	1164	83	83	576	351	351	491	175	292	0	960	252	389	83	351	351	491	160	228	351	0	887	2	2	3	0.63	0.27	90.92	99.06	91.61	90.88	92.34	12.241	4.932	91.62	91.63	92.23	4.933	1.987	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_1	F17	F	MDQ1	1	you VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% (*) ^[L*H] %	%	%	V	1164	83	576	1164	877	877	1164	629	799	0	960	688	944	576	877	877	1164	559	619	872	0	887	5	5	6	0.37	0.23	90.92	99.06	90.65	90.62	99.17	38.087	15.345	93.93	92.98	92.23	4.933	1.987	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_2	F17	F	MDQ1	2	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	L*H	% L*H ^[L*H] %	%	%	V	1229	53	53	550	310	310	471	127	244	0	973	245	371	53	310	310	471	147	256	365	0	871	2	2	3	0.75	0.38	92.00	99.44	91.88	89.87	92.02	19.72	7.945	90.96	90.94	92.24	5.901	2.377	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_2	F17	F	MDQ1	2	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% L*H ^[L*H] %	%	%	V	1229	53	550	1229	897	897	1229	615	796	0	973	668	948	550	897	897	1229	563	609	850	0	871	5	5	6	0.34	0.15	92.00	99.44	91.01	90.38	99.69	39.568	15.942	93.98	92.86	92.24	5.901	2.377	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_3	F17	F	MDQ1	3	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) ^[L*H] %	%	%	V	1211	74	74	560	320	320	500	143	276	30	960	206	381	74	320	320	500	145	206	360	32	867	2	2	3	0.54	0.34	90.87	100.39	91.94	91.47	92.11	4.848	1.953	91.65	91.56	92.74	6.028	2.429	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_3	F17	F	MDQ1	3	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% (*) ^[L*H] %	%	%	V	1211	74	560	1211	892	892	1211	631	799	30	960	678	950	560	892	892	1211	571	614	858	32	867	5	5	6	0.36	0.18	90.87	100.39	91.45	91.15	100.23	39.083	15.747	94.61	93.67	92.74	6.028	2.429	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_4	F17	F	MDQ1	4	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) ^[L*H] %	%	%	V	1159	56	56	544	293	293	471	121	236	0	941	206	362	56	293	293	471	143	229	366	0	879	2	2	3	0.63	0.39	92.23	102.13	91.84	90.86	92.21	10.374	4.18	91.42	91.37	93.12	8.178	3.295	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_4	F17	F	MDQ1	4	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% (*) ^[L*H] %	%	%	V	1159	56	544	1159	864	864	1159	590	761	0	941	650	921	544	864	864	1159	550	606	861	0	879	5	5	6	0.33	0.19	92.23	102.13	91.33	91.02	102.29	49.071	19.771	95.73	95.27	93.12	8.178	3.295	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_5	F17	F	MDQ1	5	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	1	3	2	(*)	% (*) ^[L*H] %	%	%	V	1199	61	61	537	299	299	458	131	252	0	918	190	357	61	299	299	458	148	207	363	0	848	2	2	3	0.54	0.36	91.42	101.31	90.60	90.11	91.33	8.033	3.236	90.55	90.45	92.54	9.806	3.951	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ1_5	F17	F	MDQ1	5	You VALued the VASes	132	MDQ1_132	?	?	?	?	6	1	2	2	2	2	^[L*H]	% (*) ^[L*H] %	%	%	V	1199	61	537	1199	870	870	1199	598	759	0	918	634	883	537	870	870	1199	562	594	820	0	848	5	5	6	0.29	0.04	91.42	101.31	91.10	90.95	102.56	54.027	21.768	95.08	93.14	92.54	9.806	3.951	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
F17_MDQ2_1	F17	F	MDQ2	1	you LIVE in the VALLey	132	MDQ2_132	?	?	?	?	6	1	2	1	3	1	(*)	[% (*) L*H %]	[%	%]	V	874	87	87	458	275	87	275	137	206	12	811	155	278	87	275	275	386	127	144	257	11	742	2	2	3	0.36	0.03	92.75	100.33	92.65	92.71	93.89	10.707	4.314	93.27	93.23	94.03	7.401	2.982	90.547	2.482	86.132	89.773	C:/Users/antoi/Github/PhD/3_Recordings/Analysis_1_standard/F17/sentence_modes/
